DATETIME,DEPTH,TEMP
2018-09-04,1,NA
2018-09-04,1.25120000000004,22.7162083333333
2018-09-04,1.75120000000004,22.4374166666667
2018-09-05,1,NA
2018-09-05,1.26730000000003,23.4053333333333
2018-09-05,1.76730000000003,23.1340416666667
2018-09-06,1,NA
2018-09-06,1.26740000000001,22.777652173913
2018-09-06,1.76740000000001,22.5505652173913
2018-09-07,1,NA
2018-09-07,1.26410000000004,22.0644166666667
2018-09-07,1.76410000000004,22.0385833333333
2018-09-08,1,NA
2018-09-08,1.26070000000004,21.2504583333333
2018-09-08,1.76070000000004,21.11925
2018-09-09,1,NA
2018-09-09,1.25530000000003,20.643625
2018-09-09,1.75530000000003,20.456875
2018-09-10,1,NA
2018-09-10,1.25250000000005,20.268375
2018-09-10,1.75250000000005,20.0272916666667
2018-09-11,1,NA
2018-09-11,1.24960000000004,20.3845
2018-09-11,1.74960000000004,20.1362916666667
2018-09-12,1,NA
2018-09-12,1.24660000000006,20.7777083333333
2018-09-12,1.74660000000006,20.4609583333333
2018-09-13,1,NA
2018-09-13,1.24350000000004,21.33425
2018-09-13,1.74350000000004,20.9245833333333
2018-09-14,1,NA
2018-09-14,1.2407,21.594625
2018-09-14,1.7407,21.2822916666667
2018-09-15,1,NA
2018-09-15,1.23990000000003,22.254875
2018-09-15,1.73990000000003,21.8363333333333
2018-09-16,1,NA
2018-09-16,1.23740000000004,22.9164166666667
2018-09-16,1.73740000000004,22.4711666666667
2018-09-17,1,NA
2018-09-17,1.23720000000003,23.375375
2018-09-17,1.73720000000003,23.040125
2018-09-18,1,NA
2018-09-18,1.24010000000004,23.0184166666667
2018-09-18,1.74010000000004,22.9916666666667
2018-09-19,1,NA
2018-09-19,1.24030000000005,21.8255416666667
2018-09-19,1.74030000000005,21.8553333333333
2018-09-20,1,NA
2018-09-20,1.24950000000001,20.75075
2018-09-20,1.74950000000001,20.7656666666667
2018-09-21,1,NA
2018-09-21,1.26870000000002,20.0135416666667
2018-09-21,1.76870000000002,20.0404583333333
2018-09-22,1,NA
2018-09-22,1.26540000000006,18.5039583333333
2018-09-22,1.76540000000006,18.3662916666667
2018-09-23,1,NA
2018-09-23,1.26260000000002,18.299
2018-09-23,1.76260000000002,18.1205833333333
2018-09-24,1,NA
2018-09-24,1.25980000000004,18.4713333333333
