time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-08-29,238.0785853,371.2941666,21.66417465,80.41439252,5.137425182,0.0097649,0
1979-08-30,219.8259193,356.4441681,21.44417343,76.81591621,2.882289753,0,0
1979-08-31,219.6871702,369.5395838,21.56958542,82.14515941,5.472885344,0,0
1979-09-01,201.0343749,401.6374995,23.92375336,80.3114395,6.900185391,2.23E-05,0
1979-09-02,232.9292107,385.5041669,23.2054217,76.52102959,5.360003602,0.0011159,0
1979-09-03,210.2827923,345.1466649,18.81000799,75.02588123,2.614048596,0,0
1979-09-04,234.4102516,331.6100019,17.13750738,79.90325654,4.237153347,0,0
1979-09-05,232.8484562,340.204998,20.10292333,80.72739916,4.545029788,0,0
1979-09-06,234.6398341,339.1862513,20.84791845,70.42139952,5.625299774,0,0
1979-09-07,164.9074155,334.9845835,13.32250493,74.47606834,4.607203364,0,0
1979-09-08,175.6513743,339.2070821,11.45166931,72.25429115,2.739681419,0,0
1979-09-09,177.3407939,365.3262494,15.75459061,74.91072534,6.157494553,0,0
1979-09-10,187.2156253,361.9604174,19.10709152,77.53076543,6.569430209,0,0
1979-09-11,204.276211,353.7758319,16.78959173,77.6877006,6.233553836,7.92E-04,0
1979-09-12,180.0528318,375.7879194,20.69209188,79.31308193,3.132271511,0.004369,0
1979-09-13,180.247583,361.1429151,17.66500498,76.36530383,4.063254104,0.0112644,0
1979-09-14,183.2198762,302.7933311,11.65126063,71.04723814,5.072072064,0,0
1979-09-15,218.0214215,285.4416663,11.38667196,72.28594281,4.50327651,0,0
1979-09-16,217.532625,299.0987498,14.74916992,68.79776478,4.900167165,0,0
1979-09-17,216.5735429,295.3816668,15.44292984,68.92080128,7.153064625,0,0
1979-09-18,181.3704993,309.2604154,14.50542857,69.52706081,6.401074623,0,0
1979-09-19,212.4325018,284.934583,11.02834091,65.93255391,3.016393916,0,0
1979-09-20,203.7002096,305.8041662,13.22751134,72.57331169,4.979519714,0,0
